Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
FBgn0032315	-	2L	-	10910051	10910648	0.000000	0.000000	0.000000
FBgn0261871	-	2L	-	10917015	10964153	0.000000	0.000000	0.000000
FBgn0032318	-	2L	+	10936662	10937931	0.000000	0.000000	0.000000
FBgn0265685	-	2L	-	10942358	10942949	0.000000	0.000000	0.000000
FBgn0265686	-	2L	-	10943272	10943622	0.000000	0.000000	0.000000
FBgn0053129	-	2L	-	10964905	10970275	45.976051	67.744408	156.041992
FBgn0032321	-	2L	+	10970443	10972093	18.994505	18.085344	41.657650
FBgn0032322	-	2L	+	10972280	10973408	0.535044	0.695495	1.601998
FBgn0000018	-	2L	-	10973443	10975293	7.220736	6.875119	15.836102
FBgn0010612	-	2L	-	10975522	10976399	59.396709	83.028755	191.247833
FBgn0041781	-	2L	+	10976772	10982395	22.936623	33.108292	76.261406
FBgn0004872	-	2L	-	10982205	10987420	181.301315	176.069916	405.558228
FBgn0026148	-	2L	+	10987806	10989241	19.232258	18.311716	42.179077
FBgn0026147	-	2L	+	10989401	10997897	21.343725	39.657135	91.345970
FBgn0000146	-	2L	-	10997819	11001476	33.561981	34.111874	78.573051
FBgn0040096	-	2L	+	11002072	11002738	0.000000	0.000000	0.000000
FBgn0015756	-	2L	-	11002758	11004189	554.665955	613.403076	1412.908325
FBgn0021761	-	2L	+	11004820	11010921	38.934982	40.972752	94.376350
FBgn0032329	-	2L	-	11009821	11011086	0.982156	0.935146	2.154008
FBgn0267425	-	2L	-	11011162	11012135	0.000000	0.000000	0.000000
FBgn0250837	-	2L	+	11011312	11012135	111.306435	106.942665	246.330994
FBgn0032330	-	2L	-	11013206	11066998	4.169725	4.526129	10.425453
FBgn0023415	-	2L	+	11015620	11016571	0.000000	0.000000	0.000000
FBgn0032331	-	2L	+	11016995	11018778	0.000000	0.000000	0.000000
FBgn0040967	-	2L	+	11034795	11035308	0.000000	0.000000	0.000000
FBgn0275432	-	2L	-	11070785	11071466	0.000000	0.000000	0.000000
FBgn0032335	-	2L	+	11071027	11071532	0.000000	0.000000	0.000000
FBgn0267289	-	2L	-	11074471	11074898	0.000000	0.000000	0.000000
FBgn0263971	-	2L	+	11075513	11075962	0.000000	0.000000	0.000000
FBgn0032336	-	2L	-	11076165	11081399	0.000000	0.000000	0.000000
FBgn0032337	-	2L	-	11083459	11085229	0.000000	0.000000	0.000000
FBgn0032338	-	2L	+	11086721	11090973	0.000000	0.000000	0.000000
FBgn0032339	-	2L	+	11091444	11095096	8.692891	8.324639	19.174915
FBgn0283682	-	2L	-	11095150	11100888	46.884628	46.966404	108.182083
FBgn0032341	-	2L	-	11100963	11106645	36.246681	35.146133	80.955353
FBgn0261983	-	2L	+	11106943	11110851	16.729855	16.174383	37.255962
FBgn0032343	-	2L	-	11110557	11113061	2.236589	2.129536	4.905158
FBgn0041246	-	2L	+	11114014	11115823	0.000000	0.000000	0.000000
FBgn0027582	-	2L	-	11115635	11120319	29.279985	27.878515	64.215172
FBgn0032345	-	2L	-	11120642	11121714	0.000000	0.000000	0.000000
FBgn0032346	-	2L	-	11122574	11123567	11.705319	11.145051	25.671431
FBgn0262647	-	2L	+	11123777	11129335	19.556690	19.104382	44.004894
FBgn0028700	-	2L	-	11128932	11130645	25.241518	27.166546	62.575230
FBgn0032348	-	2L	+	11130737	11136003	17.755068	16.905231	38.939392
FBgn0040211	-	2L	+	11136393	11138565	0.000000	0.000000	0.000000
FBgn0010197	-	2L	-	11138759	11149101	0.000000	0.000000	0.000000
FBgn0051867	-	2L	-	11144579	11145417	0.000000	0.000000	0.000000
FBgn0032350	-	2L	-	11151506	11155721	62.336060	59.352379	136.711853
FBgn0287724	-	2L	-	11156118	11203544	2.843189	4.599663	10.594831
FBgn0014076	-	2L	-	11171167	11171665	99.212433	102.348297	235.748337
FBgn0032354	-	2L	+	11179032	11180430	20.504646	20.653818	47.573856
FBgn0264441	-	2L	-	11205528	11206092	0.000000	0.000000	0.000000
FBgn0264442	-	2L	+	11210678	11261080	0.092418	0.129810	0.299004
FBgn0086035	-	2L	+	11234835	11234912	0.000000	0.000000	0.000000
FBgn0040232	-	2L	-	11261026	11269002	42.025970	40.049324	92.249329
FBgn0040233	-	2L	+	11269780	11277846	48.035633	52.628784	121.224770
FBgn0052831	-	2L	+	11278021	11279982	27.432844	33.095325	76.231537
FBgn0265071	-	2L	-	11280057	11280577	0.000000	0.000000	0.000000
FBgn0032358	-	2L	+	11280298	11281920	15.062133	14.341192	33.033401
FBgn0020270	-	2L	+	11282090	11284335	18.295578	17.419870	40.124805
FBgn0283678	-	2L	-	11284327	11285706	0.000000	0.000000	0.000000
FBgn0261648	-	2L	-	11434311	11445614	0.000000	0.000000	0.000000
FBgn0263087	-	2L	+	11484707	11486949	0.000000	0.000000	0.000000
FBgn0003313	-	2L	+	11484707	11486949	0.000000	0.000000	0.000000
FBgn0287204	-	2L	-	11496804	11498948	5.973881	5.687944	13.101571
FBgn0032362	-	2L	+	11501715	11508649	0.000000	0.000000	0.000000
FBgn0032363	-	2L	-	11508399	11517081	17.139202	16.558819	38.141468
FBgn0032364	-	2L	+	11517391	11519783	0.000000	0.000000	0.000000
FBgn0032365	-	2L	+	11519832	11521444	0.000000	0.000000	0.000000
FBgn0032366	-	2L	-	11520358	11521285	0.000000	0.000000	0.000000
FBgn0262683	-	2L	-	11521765	11522776	0.000000	0.000000	0.000000
FBgn0028490	-	2L	-	11523021	11528205	13.678986	13.493590	31.081041
FBgn0051706	-	2L	-	11529038	11531052	0.000000	0.000000	0.000000
FBgn0085191	-	2L	+	11531820	11533756	0.000000	0.000000	0.000000
FBgn0261707	-	2L	-	11531966	11534547	0.000000	0.000000	0.000000
FBgn0263386	-	2L	+	11536145	11536844	0.000000	0.000000	0.000000
FBgn0265687	-	2L	-	11548640	11550035	0.000000	0.000000	0.000000
FBgn0015400	-	2L	+	11581937	11626883	0.023635	0.022504	0.051835
FBgn0028412	-	2L	-	11585433	11586833	0.000000	0.000000	0.000000
FBgn0265689	-	2L	+	11588576	11589181	0.000000	0.000000	0.000000
FBgn0267327	-	2L	-	11591339	11591678	0.000000	0.000000	0.000000
FBgn0032368	-	2L	-	11610510	11611772	0.000000	0.000000	0.000000
FBgn0264994	-	2L	+	11736402	11737541	0.000000	0.000000	0.000000
FBgn0032373	-	2L	+	11738948	11744524	0.000000	0.000000	0.000000
FBgn0264993	-	2L	-	11743746	11744422	0.000000	0.000000	0.000000
FBgn0259960	-	2L	-	11752973	11753555	0.000000	0.000000	0.000000
FBgn0259961	-	2L	-	11753640	11754022	0.000000	0.000000	0.000000
FBgn0259962	-	2L	-	11754085	11754502	0.000000	0.000000	0.000000
FBgn0032374	-	2L	+	11788334	11789475	28.933594	28.281559	65.143539
FBgn0032375	-	2L	+	11789919	11791011	0.000000	0.000000	0.000000
FBgn0032376	-	2L	-	11791025	11792365	0.000000	0.000000	0.000000
FBgn0032377	-	2L	-	11792412	11794086	0.160401	0.152724	0.351782
FBgn0020309	-	2L	-	11794327	11809438	37.980461	45.990551	105.934311
FBgn0086036	-	2L	-	11798105	11798195	0.000000	0.000000	0.000000
FBgn0032378	-	2L	-	11810092	11813780	57.062279	62.037693	142.897171
FBgn0264815	-	2L	-	11814156	11928572	0.045416	0.321733	0.741078
FBgn0000588	-	2L	-	11827204	11829405	38.203053	36.374485	83.784729
FBgn0266363	-	2L	+	11834086	11834497	0.000000	0.000000	0.000000
FBgn0266364	-	2L	+	11834608	11834874	0.000000	0.000000	0.000000
FBgn0266365	-	2L	+	11835320	11835903	0.000000	0.000000	0.000000
FBgn0266366	-	2L	-	11836440	11836808	0.000000	0.000000	0.000000
FBgn0265349	-	2L	+	11837243	11837486	0.000000	0.000000	0.000000
FBgn0259963	-	2L	+	11837713	11838049	0.000000	0.000000	0.000000
FBgn0264565	-	2L	-	11839298	11839660	0.000000	0.000000	0.000000
FBgn0259964	-	2L	+	11839912	11840329	0.000000	0.000000	0.000000
FBgn0264564	-	2L	-	11840455	11840913	0.000000	0.000000	0.000000
FBgn0051704	-	2L	+	11840691	11841204	0.000000	0.000000	0.000000
FBgn0264750	-	2L	-	11841502	11842445	0.797669	0.843480	1.942865
FBgn0040968	-	2L	+	11842828	11844012	0.000000	0.000000	0.000000
FBgn0286929	-	2L	+	11842828	11843661	0.000000	0.000000	0.000000
FBgn0259989	-	2L	+	11843137	11844063	2.583603	2.603156	5.996090
FBgn0032381	-	2L	+	11847226	11849169	0.000000	0.000000	0.000000
FBgn0032382	-	2L	+	11849958	11852881	8.780499	8.836228	20.353306
FBgn0261805	-	2L	+	11853430	11853925	0.000000	0.000000	0.000000
FBgn0026392	-	2L	+	11934505	11935716	0.000000	0.000000	0.000000
FBgn0026391	-	2L	+	11936181	11937501	0.000000	0.000000	0.000000
FBgn0026390	-	2L	+	11937969	11939202	0.000000	0.000000	0.000000
FBgn0005664	-	2L	+	11944129	11947131	0.000000	0.000000	0.000000
FBgn0032385	-	2L	+	11947941	11948803	0.000000	0.000000	0.000000
FBgn0263019	-	2L	-	11952200	11971094	0.000000	0.000000	0.000000
FBgn0263107	-	2L	-	11953410	11953503	0.000000	0.000000	0.000000
FBgn0032387	-	2L	+	11981591	11984380	0.000000	0.000000	0.000000
FBgn0032388	-	2L	-	11984327	11988039	30.277884	29.156912	67.159821
FBgn0085192	-	2L	+	11988270	11988801	29.180840	27.784115	63.997734
FBgn0261266	-	2L	-	11988735	11989882	12.147699	11.566257	26.641632
FBgn0032390	-	2L	+	11989936	11990979	10.945631	11.849239	27.293453
FBgn0032391	-	2L	+	11990927	11992848	10.761640	10.879176	25.059019
FBgn0051866	-	2L	+	11992902	11994054	16.516520	15.725965	36.223080
FBgn0042127	-	2L	-	11993989	11995432	4.957042	4.719776	10.871498
FBgn0051864	-	2L	+	11995740	11996723	13.722327	13.065516	30.095016
FBgn0051865	-	2L	+	11996809	11997965	14.374820	13.869714	31.947401
FBgn0042125	-	2L	-	11997900	11999340	7.455419	7.098569	16.350794
FBgn0032393	-	2L	+	11999654	12001244	25.317196	24.105402	55.524212
FBgn0032394	-	2L	-	12001234	12002266	16.016108	15.249505	35.125603
FBgn0014019	-	2L	+	12008153	12009832	0.298982	0.284671	0.655710
FBgn0265799	-	2L	+	12013528	12013899	0.000000	0.000000	0.000000
FBgn0032395	-	2L	-	12014304	12020960	7.863684	7.487293	17.246178
FBgn0265798	-	2L	-	12024056	12025202	0.000000	0.000000	0.000000
FBgn0010497	-	2L	+	12027438	12034122	30.454248	28.996571	66.790497
FBgn0042126	-	2L	+	12034190	12036131	0.000000	0.000000	0.000000
FBgn0032397	-	2L	-	12035984	12038511	41.397461	43.313553	99.768143
FBgn0032398	-	2L	-	12038631	12040689	38.255047	36.423988	83.898766
FBgn0267739	-	2L	+	12040782	12041515	0.000000	0.000000	0.000000
FBgn0032399	-	2L	-	12041054	12045200	0.493472	0.469852	1.082254
FBgn0032400	-	2L	-	12045343	12046118	918.886536	874.904541	2015.248901
FBgn0265800	-	2L	+	12046442	12046679	0.420168	0.400057	0.921488
FBgn0032401	-	2L	-	12046711	12048918	3.023234	3.071710	7.075356
FBgn0032402	-	2L	+	12049418	12052049	0.182502	0.173767	0.400253
FBgn0028425	-	2L	-	12051755	12056042	34.438473	36.348904	83.725807
FBgn0032404	-	2L	+	12056326	12058251	95.836693	170.469208	392.657562
FBgn0085193	-	2L	+	12056348	12058251	2.337557	2.407307	5.544974
FBgn0027505	-	2L	-	12058304	12063184	7.379724	7.026497	16.184784
FBgn0032405	-	2L	-	12063457	12066775	0.000000	0.000000	0.000000
FBgn0032406	-	2L	+	12076100	12077739	0.000000	0.000000	0.000000
FBgn0265802	-	2L	+	12079604	12080568	0.000000	0.000000	0.000000
FBgn0265801	-	2L	-	12080805	12082074	0.000000	0.000000	0.000000
FBgn0003145	-	2L	-	12082995	12085827	0.000000	0.000000	0.000000
FBgn0265803	-	2L	+	12085649	12086413	0.000000	0.000000	0.000000
FBgn0265804	-	2L	+	12086621	12088025	0.000000	0.000000	0.000000
FBgn0032407	-	2L	+	12091822	12095250	9.145334	11.419332	26.303209
FBgn0265805	-	2L	-	12092009	12092358	0.000000	0.000000	0.000000
FBgn0032408	-	2L	-	12095176	12096511	56.459618	53.757206	123.823975
FBgn0028707	-	2L	+	12096525	12097687	1.255835	1.212410	2.792657
FBgn0032409	-	2L	+	12097838	12100839	44.316906	42.195702	97.193275
FBgn0029137	-	2L	-	12100765	12103285	0.774731	0.737649	1.699095
FBgn0027081	-	2L	+	12103751	12107170	58.384865	69.666054	160.468292
FBgn0015797	-	2L	-	12107221	12109116	31.462025	30.622902	70.536575
FBgn0032414	-	2L	+	12114360	12129896	0.056212	0.053521	0.123281
FBgn0051760	-	2L	+	12142780	12170508	0.000000	0.000000	0.000000
FBgn0051861	-	2L	+	12161767	12162605	0.000000	0.000000	0.000000
FBgn0051860	-	2L	+	12164241	12166704	0.000000	0.000000	0.000000
FBgn0032419	-	2L	+	12170550	12171232	0.000000	0.000000	0.000000
FBgn0032420	-	2L	-	12171204	12172586	17.250233	16.424559	37.832214
FBgn0032421	-	2L	+	12172981	12174091	24.233301	23.073387	53.147079
FBgn0263088	-	2L	-	12174090	12174638	0.000000	0.000000	0.000000
FBgn0000114	-	2L	+	12175004	12313438	12.049796	373.943695	861.339233
FBgn0032422	-	2L	-	12175451	12177886	7.893285	7.545867	17.381098
FBgn0051759	-	2L	+	12207709	12210110	3.522897	3.675625	8.466409
FBgn0266820	-	2L	-	12315777	12316122	0.000000	0.000000	0.000000
FBgn0266821	-	2L	-	12316158	12317313	0.000000	0.000000	0.000000
FBgn0051862	-	2L	+	12338848	12339477	0.000000	0.000000	0.000000
FBgn0264361	-	2L	-	12343643	12344266	0.000000	0.000000	0.000000
FBgn0262475	-	2L	+	12344219	12397528	0.238784	1.886821	4.346091
FBgn0032424	-	2L	+	12356441	12357906	0.000000	0.000000	0.000000
FBgn0041195	-	2L	+	12398274	12402023	0.000000	0.000000	0.000000
FBgn0043841	-	2L	-	12403270	12423439	6.454675	8.665343	19.959692
FBgn0032428	-	2L	+	12424904	12426440	0.000000	0.000000	0.000000
FBgn0032429	-	2L	-	12426631	12427709	55.109219	62.354420	143.626724
FBgn0032430	-	2L	+	12428028	12430021	11.254545	10.715853	24.682819
FBgn0032431	-	2L	-	12429827	12430892	0.000000	0.000000	0.000000
FBgn0265298	-	2L	-	12431075	12434665	15.370596	23.127127	53.270866
FBgn0263468	-	2L	-	12432798	12432950	0.000000	0.000000	0.000000
FBgn0263469	-	2L	-	12433025	12433180	0.000000	0.000000	0.000000
FBgn0020443	-	2L	+	12434452	12441279	102.636780	157.259125	362.229553
FBgn0032433	-	2L	-	12441401	12445924	0.000000	0.000000	0.000000
FBgn0032434	-	2L	-	12446080	12448132	0.000000	0.000000	0.000000
FBgn0032435	-	2L	+	12448484	12452047	0.000000	0.000000	0.000000
FBgn0032436	-	2L	-	12451945	12453242	0.000000	0.000000	0.000000
FBgn0032437	-	2L	+	12453664	12454951	0.000000	0.000000	0.000000
FBgn0259176	-	2L	-	12455540	12546611	8.148038	65.390099	150.619080
FBgn0262203	-	2L	-	12460004	12460100	0.000000	0.000000	0.000000
FBgn0051858	-	2L	-	12496616	12497333	0.136490	0.129957	0.299342
FBgn0262353	-	2L	+	12507939	12508504	2.641607	2.515168	5.793420
FBgn0263458	-	2L	+	12508108	12508254	0.148643	0.141528	0.325995
FBgn0261709	-	2L	+	12543176	12544343	0.000000	0.000000	0.000000
FBgn0265809	-	2L	-	12570672	12571157	0.000000	0.000000	0.000000
FBgn0265808	-	2L	-	12571160	12571606	0.000000	0.000000	0.000000
FBgn0265807	-	2L	+	12581445	12582858	0.000000	0.000000	0.000000
FBgn0265806	-	2L	+	12582402	12583550	0.000000	0.000000	0.000000
FBgn0085424	-	2L	+	12587625	12628135	0.000000	0.000000	0.000000
FBgn0032439	-	2L	-	12610517	12646356	0.000000	0.000000	0.000000
FBgn0004394	-	2L	+	12657165	12686306	0.000000	0.000000	0.000000
FBgn0032442	-	2L	-	12667248	12669714	0.000000	0.000000	0.000000
FBgn0032444	-	2L	-	12690336	12692934	140.177719	133.468185	307.429657
FBgn0032445	-	2L	+	12692993	12693939	18.759586	18.358479	42.286793
FBgn0032446	-	2L	-	12693872	12694988	15.511214	14.768778	34.018299
FBgn0032447	-	2L	+	12695033	12698917	7.660408	10.139923	23.356228
FBgn0032448	-	2L	-	12696426	12697323	0.000000	0.000000	0.000000
FBgn0032449	-	2L	-	12698918	12700746	4.505382	4.506774	10.380873
FBgn0032450	-	2L	-	12700949	12704451	18.440744	18.068502	41.618858
FBgn0032451	-	2L	+	12704725	12706683	17.090349	16.272329	37.481567
FBgn0032452	-	2L	-	12706799	12707711	2.228916	2.122230	4.888330
FBgn0032453	-	2L	+	12707661	12708680	73.815689	70.282539	161.888306
FBgn0032454	-	2L	-	12708792	12712952	35.768490	35.613373	82.031593
FBgn0032455	-	2L	-	12713276	12721843	13.666384	40.858517	94.113228
FBgn0032456	-	2L	+	12719045	12766546	15.157705	41.383091	95.321526
FBgn0283550	-	2L	+	12724957	12725025	0.000000	0.000000	0.000000
FBgn0032457	-	2L	-	12760346	12761840	0.000000	0.000000	0.000000
FBgn0267925	-	2L	-	12767717	12768765	0.000000	0.000000	0.000000
FBgn0284416	-	2L	-	12774054	12775252	0.000000	0.000000	0.000000
FBgn0264366	-	2L	-	12807643	12808340	0.000000	0.000000	0.000000
FBgn0015399	-	2L	-	12817000	12822787	1.088632	1.078602	2.484444
FBgn0032462	-	2L	+	12966590	12967810	0.000000	0.000000	0.000000
FBgn0263598	-	2L	+	12974322	12978607	263.813232	353.676208	814.655212
FBgn0032464	-	2L	+	12978786	12981293	0.000000	0.000000	0.000000
FBgn0032465	-	2L	-	12993757	13000635	21.362055	20.339571	46.850025
FBgn0265262	-	2L	-	13000770	13004107	1.782779	1.741022	4.010257
FBgn0021796	-	2L	+	13004480	13013197	15.525229	14.787677	34.061829
FBgn0032467	-	2L	-	13013276	13019434	41.858063	41.218655	94.942764
FBgn0028965	-	2L	-	13019575	13021312	65.220352	62.098618	143.037506
FBgn0262160	-	2L	-	13021868	13060140	5.672483	6.230856	14.352110
FBgn0265086	-	2L	+	13089803	13090559	0.000000	0.000000	0.000000
FBgn0267003	-	2L	+	13096994	13097298	0.000000	0.000000	0.000000
FBgn0267017	-	2L	+	13104719	13105263	0.000000	0.000000	0.000000
FBgn0032470	-	2L	+	13106807	13109468	0.000000	0.000000	0.000000
FBgn0265087	-	2L	-	13118890	13119134	0.000000	0.000000	0.000000
FBgn0262352	-	2L	+	13119294	13120767	0.000000	0.000000	0.000000
FBgn0032471	-	2L	+	13130591	13134804	0.000000	0.000000	0.000000
FBgn0032472	-	2L	-	13142445	13142903	2.217865	2.364083	5.445412
FBgn0040972	-	2L	-	13143214	13143622	0.511002	0.486543	1.120700
FBgn0265088	-	2L	+	13146636	13146908	0.000000	0.000000	0.000000
FBgn0028410	-	2L	+	13158810	13160173	0.000000	0.000000	0.000000
FBgn0032473	-	2L	+	13160527	13163153	0.000000	0.000000	0.000000
FBgn0032474	-	2L	-	13163209	13166072	31.323332	41.305542	95.142891
FBgn0024291	-	2L	+	13165564	13169551	45.078499	42.920841	98.863564
FBgn0032475	-	2L	-	13169649	13176785	54.168297	56.040836	129.084061
FBgn0267989	-	2L	+	13174227	13175365	0.000000	0.000000	0.000000
FBgn0264546	-	2L	+	13176423	13176888	0.000000	0.000000	0.000000
FBgn0032476	-	2L	+	13177150	13178978	54.688354	52.070724	119.939346
FBgn0032477	-	2L	+	13179247	13183495	7.773621	7.401541	17.048656
FBgn0051849	-	2L	-	13180398	13182596	10.956799	10.432358	24.029819
FBgn0032478	-	2L	+	13183450	13184875	0.075252	0.071650	0.165038
FBgn0032479	-	2L	-	13183849	13191979	47.360985	56.452911	130.033234
FBgn0032480	-	2L	+	13192201	13197281	7.462103	7.127723	16.417946
FBgn0032481	-	2L	-	13197102	13203295	17.941059	17.082321	39.347298
FBgn0032482	-	2L	+	13203762	13210828	55.281292	53.506889	123.247383
FBgn0032483	-	2L	-	13210773	13211814	0.288234	0.274438	0.632138
FBgn0004191	-	2L	-	13211925	13212116	1.848958	1.760459	4.055028
FBgn0032484	-	2L	-	13212335	13215350	0.000000	0.000000	0.000000
FBgn0004192	-	2L	+	13215839	13216030	0.322917	0.307461	0.708203
FBgn0032485	-	2L	-	13216290	13219923	22.312500	21.244524	48.934486
FBgn0032486	-	2L	+	13219979	13221398	33.416866	31.817385	73.287941
FBgn0032487	-	2L	-	13221397	13222429	6.111270	6.259476	14.418034
FBgn0032488	-	2L	+	13222587	13224545	15.334689	14.600702	33.631153
FBgn0032489	-	2L	-	13224620	13225275	0.000000	0.000000	0.000000
FBgn0032490	-	2L	+	13227529	13228521	0.000000	0.000000	0.000000
FBgn0032491	-	2L	+	13229832	13230549	0.000000	0.000000	0.000000
FBgn0032492	-	2L	+	13232039	13233058	0.000000	0.000000	0.000000
FBgn0032493	-	2L	-	13233798	13234660	0.000000	0.000000	0.000000
FBgn0027586	-	2L	+	13236494	13239297	1.447318	1.378043	3.174174
FBgn0032494	-	2L	+	13239989	13241773	0.000000	0.000000	0.000000
FBgn0287610	-	2L	-	13241409	13242021	0.518760	0.493930	1.137715
FBgn0266869	-	2L	+	13241807	13244724	0.000000	0.000000	0.000000
FBgn0041720	-	2L	-	13244370	13244561	0.520833	0.495904	1.142261
FBgn0003935	-	2L	+	13244848	13244974	0.000000	0.000000	0.000000
FBgn0032495	-	2L	+	13246232	13250189	0.237611	0.226238	0.521115
FBgn0284244	-	2L	+	13251509	13257426	0.000000	0.000000	0.000000
FBgn0264894	-	2L	+	13261008	13284043	1.044981	2.629856	6.057590
FBgn0051848	-	2L	-	13264996	13265876	0.000000	0.000000	0.000000
FBgn0028406	-	2L	-	13283912	13286462	7.587139	7.223985	16.639675
FBgn0264892	-	2L	+	13284927	13286538	0.000000	0.000000	0.000000
FBgn0032499	-	2L	+	13286777	13289556	14.903571	14.190220	32.685650
FBgn0266307	-	2L	-	13288302	13289021	0.000000	0.000000	0.000000
FBgn0051729	-	2L	+	13289997	13301668	17.448177	27.542532	63.441273
FBgn0040973	-	2L	+	13293009	13293415	0.000000	0.000000	0.000000
FBgn0264308	-	2L	-	13301814	13331121	0.080256	0.077852	0.179324
FBgn0032503	-	2L	+	13304788	13307807	0.000000	0.000000	0.000000
FBgn0264301	-	2L	-	13305920	13306755	0.000000	0.000000	0.000000
FBgn0032505	-	2L	+	13347773	13349020	0.589744	0.574795	1.323978
FBgn0032506	-	2L	-	13349823	13355073	0.000000	0.000000	0.000000
FBgn0032507	-	2L	-	13359901	13361565	0.000000	0.000000	0.000000
FBgn0022069	-	2L	-	13363308	13366189	48.101665	45.799305	105.493790
FBgn0032509	-	2L	+	13366447	13367410	127.416962	121.318214	279.443512
FBgn0051852	-	2L	+	13367617	13369021	28.355804	26.998569	62.188313
FBgn0051855	-	2L	+	13369204	13370329	35.880436	36.039982	83.014244
FBgn0032511	-	2L	-	13370103	13371110	13.300380	14.979747	34.504242
FBgn0032512	-	2L	-	13371427	13373890	20.875425	20.450089	47.104591
FBgn0032513	-	2L	+	13374019	13376404	23.502792	24.966597	57.507885
FBgn0032514	-	2L	-	13376455	13378538	58.070995	55.291458	127.357956
FBgn0025724	-	2L	+	13378902	13382382	32.832027	31.260540	72.005310
FBgn0032515	-	2L	+	13382652	13385671	9.437489	11.758711	27.084932
FBgn0265810	-	2L	-	13384822	13385403	2.430353	2.314025	5.330110
FBgn0032516	-	2L	-	13385848	13387312	43.418583	42.320526	97.480797
FBgn0032517	-	2L	+	13387571	13393959	3.298087	3.140226	7.233174
FBgn0032518	-	2L	-	13393687	13395131	383.549896	551.320740	1269.908447
FBgn0032519	-	2L	-	13395360	13396184	0.000000	0.000000	0.000000
FBgn0032520	-	2L	-	13396392	13398664	0.000000	0.000000	0.000000
FBgn0265811	-	2L	-	13398858	13399831	0.000000	0.000000	0.000000
FBgn0032521	-	2L	+	13398991	13411047	38.987831	37.377129	86.094215
FBgn0003983	-	2L	-	13411141	13411631	949.511230	904.063416	2082.413330
FBgn0032522	-	2L	+	13412519	13413716	0.129382	0.123189	0.283753
FBgn0032523	-	2L	-	13413783	13414575	0.000000	0.000000	0.000000
FBgn0264432	-	2L	+	13415431	13420645	0.000000	0.000000	0.000000
FBgn0263354	-	2L	+	13415431	13500427	0.011692	0.053342	0.122869
FBgn0026760	-	2L	+	13435622	13439930	0.000000	0.000000	0.000000
FBgn0267243	-	2L	-	13437895	13442410	0.059566	0.056715	0.130637
FBgn0032524	-	2L	-	13444103	13445651	5.754307	5.478880	12.620014
FBgn0032525	-	2L	-	13447538	13449497	0.000000	0.000000	0.000000
FBgn0261991	-	2L	+	13457497	13458073	0.000000	0.000000	0.000000
FBgn0267244	-	2L	-	13458290	13458605	0.000000	0.000000	0.000000
FBgn0261992	-	2L	+	13459681	13460183	0.000000	0.000000	0.000000
FBgn0284224	-	2L	+	13461774	13500427	0.000000	0.000000	0.000000
FBgn0023407	-	2L	-	13500624	13549328	17.019949	20.769590	47.840527
FBgn0053640	-	2L	+	13527841	13528537	0.000000	0.000000	0.000000
FBgn0053641	-	2L	+	13529042	13529821	0.000000	0.000000	0.000000
FBgn0053642	-	2L	+	13529975	13530736	0.000000	0.000000	0.000000
FBgn0053643	-	2L	+	13531074	13531662	0.000000	0.000000	0.000000
FBgn0053644	-	2L	+	13532085	13532636	0.000000	0.000000	0.000000
FBgn0053645	-	2L	+	13532824	13533454	0.000000	0.000000	0.000000
FBgn0028943	-	2L	-	13535291	13535778	0.000000	0.000000	0.000000
FBgn0028942	-	2L	+	13540751	13541646	0.000000	0.000000	0.000000
FBgn0032530	-	2L	-	13541638	13542576	0.000000	0.000000	0.000000
FBgn0028941	-	2L	+	13542268	13543633	0.000000	0.000000	0.000000
FBgn0259984	-	2L	+	13550139	13639411	26.232042	27.148924	62.534641
FBgn0266308	-	2L	+	13582569	13583033	0.000000	0.000000	0.000000
FBgn0028513	-	2L	-	13595503	13597186	0.000000	0.000000	0.000000
FBgn0262194	-	2L	+	13609974	13610068	0.000023	0.000034	0.000079
FBgn0263329	-	2L	-	13632676	13633166	0.000000	0.000000	0.000000
FBgn0028546	-	2L	-	13639447	13642602	71.632133	110.229164	253.901093
FBgn0265939	-	2L	+	13642821	13643230	0.000000	0.000000	0.000000
FBgn0028527	-	2L	+	13665525	13672967	1.182044	1.804675	4.156875
FBgn0051814	-	2L	-	13676860	13717320	0.000000	0.000000	0.000000
FBgn0028848	-	2L	+	13708215	13710583	0.000000	0.000000	0.000000
FBgn0267573	-	2L	-	13745448	13747888	0.000000	0.000000	0.000000
FBgn0266140	-	2L	+	13746952	13756402	0.000000	0.000000	0.000000
FBgn0028541	-	2L	+	13746952	13773905	31.659798	32.692181	75.302933
FBgn0262272	-	2L	-	13747609	13747697	0.000000	0.000000	0.000000
FBgn0262332	-	2L	-	13747748	13747839	0.000000	0.000000	0.000000
FBgn0263206	-	2L	+	13773997	13774355	0.000000	0.000000	0.000000
FBgn0028540	-	2L	-	13774340	13780165	1.314038	1.294047	2.980697
FBgn0051845	-	2L	+	13777195	13778124	0.000000	0.000000	0.000000
FBgn0024846	-	2L	+	13780689	13782611	35.023563	33.347179	76.811661
FBgn0028932	-	2L	-	13782231	13784338	10.390491	12.116361	27.908739
FBgn0028539	-	2L	+	13784084	13790562	25.303013	24.733015	56.969849
FBgn0266141	-	2L	-	13784713	13785423	0.000000	0.000000	0.000000
FBgn0028931	-	2L	+	13790959	13793264	2.555208	2.432904	5.603935
FBgn0028538	-	2L	+	13793521	13799674	7.527844	7.167528	16.509632
