Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
FBgn0032119	-	2L	+	9435399	9436842	0.000000	0.000000	0.000000
FBgn0085211	-	2L	+	9436804	9437227	134.347946	131.609497	195.016739
FBgn0002973	-	2L	+	9437469	9464184	2.018990	6.611688	9.797088
FBgn0053723	-	2L	-	9440011	9440740	0.000000	0.000000	0.000000
FBgn0264269	-	2L	+	9470326	9470861	0.000000	0.000000	0.000000
FBgn0004868	-	2L	-	9491176	9494876	98.928833	104.278404	154.517990
FBgn0032120	-	2L	+	9495474	9520696	0.929754	0.910803	1.349612
FBgn0032123	-	2L	+	9521210	9540060	57.380333	58.797028	87.124443
FBgn0032122	-	2L	+	9528515	9529648	139.928574	137.076355	203.117462
FBgn0032124	-	2L	+	9540523	9542480	0.322562	0.315987	0.468224
FBgn0032125	-	2L	+	9542878	9543658	0.000000	0.000000	0.000000
FBgn0032126	-	2L	+	9544171	9544875	0.000000	0.000000	0.000000
FBgn0032127	-	2L	+	9545811	9547424	0.000000	0.000000	0.000000
FBgn0032129	-	2L	-	9547720	9566750	0.000000	0.000000	0.000000
FBgn0287599	-	2L	-	9548258	9565438	0.000000	0.000000	0.000000
FBgn0264998	-	2L	-	9568155	9568785	0.000000	0.000000	0.000000
FBgn0032130	-	2L	+	9568890	9573572	1.666378	2.062883	3.056745
FBgn0028479	-	2L	-	9573563	9576769	16.323284	16.935326	25.094481
FBgn0051709	-	2L	-	9578120	9579638	369.799408	446.490845	661.602600
FBgn0014179	-	2L	-	9579498	9581745	0.134739	0.131993	0.195584
FBgn0263612	-	2L	-	9584670	9586044	0.000000	0.000000	0.000000
FBgn0032131	-	2L	+	9589476	9591783	11.922966	12.333110	18.274994
FBgn0032132	-	2L	-	9598880	9600872	0.000000	0.000000	0.000000
FBgn0019809	-	2L	+	9608562	9612706	0.000000	0.000000	0.000000
FBgn0040070	-	2L	+	9613166	9616404	32.234341	54.241005	80.373405
FBgn0032135	-	2L	+	9616469	9623109	8.321416	23.041611	34.142670
FBgn0051882	-	2L	-	9624452	9625285	178.035965	174.407013	258.433380
FBgn0032136	-	2L	+	9634179	9656026	0.078095	0.076503	0.113361
FBgn0053299	-	2L	+	9656600	9657424	0.000000	0.000000	0.000000
FBgn0267927	-	2L	-	9663744	9668501	0.000000	0.000000	0.000000
FBgn0264999	-	2L	-	9669640	9671070	0.000000	0.000000	0.000000
FBgn0000273	-	2L	-	9682315	9699297	0.813974	0.859378	1.273411
FBgn0286786	-	2L	+	9699791	9700459	12.115321	12.660987	18.760838
FBgn0011207	-	2L	+	9700810	9708883	17.584841	17.226404	25.525795
FBgn0051710	-	2L	-	9702442	9705954	1.456856	2.683781	3.976781
FBgn0032138	-	2L	-	9708921	9711271	158.790497	155.553833	230.497040
FBgn0028704	-	2L	-	9711512	9746495	0.247424	0.245262	0.363425
FBgn0032139	-	2L	+	9729940	9730945	1.038767	1.033532	1.531470
FBgn0032140	-	2L	+	9736645	9737949	1.682759	2.004466	2.970184
FBgn0289438	-	2L	-	9747046	9747785	0.270270	0.264761	0.392318
FBgn0015035	-	2L	-	9747839	9750071	0.000000	0.000000	0.000000
FBgn0270924	-	2L	+	9758342	9762375	8.803763	8.624313	12.779363
FBgn0011291	-	2L	-	9762424	9763262	38.081081	37.304863	55.277718
FBgn0283478	-	2L	+	9763369	9765338	108.306061	115.682465	171.416321
FBgn0265001	-	2L	-	9765357	9770996	0.000000	0.000000	0.000000
FBgn0032143	-	2L	+	9767058	9768727	0.000000	0.000000	0.000000
FBgn0032144	-	2L	+	9769060	9770409	68.485184	67.089233	99.411690
FBgn0065109	-	2L	-	9771155	9775030	0.000000	0.000000	0.000000
FBgn0065108	-	2L	-	9771155	9775030	0.000000	0.000000	0.000000
FBgn0032147	-	2L	+	9782384	9788499	3.695447	4.461027	6.610274
FBgn0285991	-	2L	-	9787294	9790745	67.538948	66.998718	99.277580
FBgn0032149	-	2L	+	9790882	9791958	28.819077	30.030397	44.498539
FBgn0032150	-	2L	-	9791961	9793107	42.182816	41.322990	61.231712
FBgn0032151	-	2L	-	9793317	9886250	0.000000	0.000000	0.000000
FBgn0264266	-	2L	+	9848200	9849069	10.300863	10.090898	14.952522
FBgn0265912	-	2L	+	9887039	9887389	0.000000	0.000000	0.000000
FBgn0029174	-	2L	+	9888005	9890119	172.904282	173.178436	256.612885
FBgn0085212	-	2L	-	9890061	9890772	3.497048	3.425766	5.076243
FBgn0032153	-	2L	+	9890885	9891336	45.765903	44.833042	66.432854
FBgn0032154	-	2L	-	9891255	9893446	0.000000	0.000000	0.000000
FBgn0063449	-	2L	-	9893805	9895003	0.000000	0.000000	0.000000
FBgn0063391	-	2L	-	9893946	9894026	0.000000	0.000000	0.000000
FBgn0063392	-	2L	-	9894205	9894285	0.000000	0.000000	0.000000
FBgn0063389	-	2L	-	9894477	9894544	0.000000	0.000000	0.000000
FBgn0025881	-	2L	-	9894795	9894907	0.000000	0.000000	0.000000
FBgn0010520	-	2L	+	9895287	9896104	24.097626	23.606438	34.979622
FBgn0004867	-	2L	-	9896265	9897552	259.451141	260.856842	386.533295
FBgn0053300	-	2L	-	9897820	9903128	9.864581	9.663508	14.319224
FBgn0032156	-	2L	-	9903279	9908633	15.244652	19.087666	28.283777
FBgn0032157	-	2L	-	9908830	9912608	5.122237	5.017829	7.435335
FBgn0024285	-	2L	+	9912911	9915044	1.295220	1.268819	1.880115
FBgn0040064	-	2L	+	9915253	9917220	36.038097	35.303524	52.312164
FBgn0025700	-	2L	-	9917221	9918330	59.450191	65.538498	97.113846
FBgn0032160	-	2L	+	9918618	9920120	22.399672	24.465508	36.252579
FBgn0032161	-	2L	+	9920160	9921459	0.000000	0.000000	0.000000
FBgn0032162	-	2L	+	9921633	9922860	13.033484	12.767818	18.919140
FBgn0032163	-	2L	-	9922737	9924865	9.875780	9.674479	14.335481
FBgn0259712	-	2L	+	9925161	9930378	0.000000	0.000000	0.000000
FBgn0259713	-	2L	+	9930580	9931131	0.000000	0.000000	0.000000
FBgn0051876	-	2L	-	9932272	9933163	0.000000	0.000000	0.000000
FBgn0051712	-	2L	-	9934767	9938134	9.821779	19.562166	28.986889
FBgn0266359	-	2L	+	9937232	9938833	0.000000	0.000000	0.000000
FBgn0287788	-	2L	-	9938178	9938790	28.102703	27.529877	40.793312
FBgn0032166	-	2L	+	9938863	9943058	2.687964	3.652161	5.411711
FBgn0032167	-	2L	-	9940773	9947648	1.140900	1.117645	1.656107
FBgn0267611	-	2L	+	9948908	9951122	0.000000	0.000000	0.000000
FBgn0262428	-	2L	-	9950418	9950516	0.000000	0.000000	0.000000
FBgn0032168	-	2L	-	9952072	9954181	3.132227	3.068382	4.546677
FBgn0032169	-	2L	+	9954325	9956176	2.191219	2.146555	3.180729
FBgn0032171	-	2L	-	9956175	9957237	10.139535	11.625557	17.226555
FBgn0032170	-	2L	+	9957132	9960168	10.957811	11.809628	17.499308
FBgn0266166	-	2L	-	9959248	9960232	0.000000	0.000000	0.000000
FBgn0032172	-	2L	-	9959248	9963949	10.581601	15.295661	22.664852
FBgn0263766	-	2L	+	9961018	9962104	0.566696	0.555145	0.822604
FBgn0015664	-	2L	-	9964147	9967229	1.479805	1.449642	2.148055
FBgn0011272	-	2L	+	9967313	9968645	120.033249	169.374802	250.976730
FBgn0040965	-	2L	-	9983671	9984743	0.000000	0.000000	0.000000
FBgn0000180	-	2L	+	9984645	9995538	0.000000	0.000000	0.000000
FBgn0051875	-	2L	-	9995561	10002736	4.989605	6.969605	10.327444
FBgn0051755	-	2L	-	9996706	10002736	0.000000	0.000000	0.000000
FBgn0043456	-	2L	+	10003832	10008889	37.719284	36.950443	54.752541
FBgn0266167	-	2L	-	10004310	10005043	2.180176	2.135737	3.164699
FBgn0011584	-	2L	+	10009381	10013170	202.308563	336.820038	499.094269
FBgn0032175	-	2L	-	10013227	10017463	2.849395	2.791315	4.136124
FBgn0032176	-	2L	+	10026676	10029298	4.008006	3.926310	5.817940
FBgn0027600	-	2L	+	10032690	10038954	0.000000	0.000000	0.000000
FBgn0053301	-	2L	+	10049580	10051201	0.275112	0.269504	0.399347
FBgn0266168	-	2L	+	10051362	10052289	0.000000	0.000000	0.000000
FBgn0266169	-	2L	+	10053604	10054100	16.048290	15.721172	23.295370
FBgn0053302	-	2L	+	10054213	10055935	1.289666	1.263378	1.872053
FBgn0287720	-	2L	+	10056900	10060095	543.924927	532.837952	789.550293
FBgn0032178	-	2L	+	10060816	10063925	0.000000	0.000000	0.000000
FBgn0265002	-	2L	-	10064121	10180256	0.000000	0.000000	0.000000
FBgn0032181	-	2L	-	10091208	10092389	0.000000	0.000000	0.000000
FBgn0083945	-	2L	+	10094088	10125736	0.362603	0.355212	0.526347
FBgn0032184	-	2L	-	10122129	10122771	0.000000	0.000000	0.000000
FBgn0032187	-	2L	+	10144776	10156407	0.365326	0.357879	0.530300
FBgn0032188	-	2L	+	10172702	10174090	5.703384	5.587130	8.278915
FBgn0028675	-	2L	-	10182557	10199117	0.587989	0.576004	0.853513
FBgn0051874	-	2L	-	10189820	10191496	127.855209	125.249100	185.592010
FBgn0032189	-	2L	-	10199401	10200974	7.111199	6.966249	10.322471
FBgn0005593	-	2L	+	10201004	10202321	134.119125	159.899277	236.936066
FBgn0085188	-	2L	-	10202520	10204317	3.554487	3.482035	5.159621
FBgn0032191	-	2L	-	10204757	10206961	12.622676	12.365384	18.322819
FBgn0032192	-	2L	-	10207085	10209744	2.134583	2.091073	3.098517
FBgn0266139	-	2L	+	10208741	10209786	0.405767	0.576935	0.854892
FBgn0032193	-	2L	-	10209853	10210681	25.317358	24.801306	36.750160
FBgn0032194	-	2L	+	10211143	10213721	1.723724	1.708377	2.531445
FBgn0024320	-	2L	-	10213812	10221216	10.712774	10.877732	16.118441
FBgn0250843	-	2L	+	10221351	10222546	82.203735	80.528152	119.325264
FBgn0032195	-	2L	+	10222657	10224447	1.623977	1.590875	2.357332
FBgn0032196	-	2L	-	10224457	10226808	23.178734	22.706274	33.645775
FBgn0032197	-	2L	-	10227760	10231692	0.000000	0.000000	0.000000
FBgn0032198	-	2L	+	10232507	10234450	54.273708	53.417110	79.152573
FBgn0004419	-	2L	+	10239341	10242172	23.811724	30.918756	45.814892
FBgn0024248	-	2L	-	10242512	10247078	2.209335	2.164301	3.207026
FBgn0266330	-	2L	+	10242685	10245977	0.000000	0.000000	0.000000
FBgn0000229	-	2L	-	10247502	10250501	3.132805	3.446376	5.106782
FBgn0051717	-	2L	+	10250737	10251714	43.038460	47.498360	70.382271
FBgn0010407	-	2L	+	10251843	10254686	1.597094	1.564540	2.318309
FBgn0032200	-	2L	-	10254610	10255891	54.196358	53.091660	78.670326
FBgn0026379	-	2L	-	10256319	10261049	0.961391	1.146686	1.699141
FBgn0011305	-	2L	-	10261795	10263554	5.039205	7.285268	10.795188
FBgn0032202	-	2L	+	10264125	10265229	100.268127	102.876648	152.440872
FBgn0259482	-	2L	+	10265336	10266570	3.891447	3.812127	5.648745
FBgn0032204	-	2L	+	10266703	10268748	0.000000	0.000000	0.000000
FBgn0032205	-	2L	+	10268872	10269904	5.972126	5.850395	8.669016
FBgn0260750	-	2L	+	10270051	10271465	17.373077	17.018957	25.218405
FBgn0003751	-	2L	-	10271443	10272324	0.000000	0.000000	0.000000
FBgn0260749	-	2L	-	10272325	10278811	4.200090	5.036788	7.463428
FBgn0054043	-	2L	-	10278951	10280872	4.119804	4.035829	5.980223
FBgn0032208	-	2L	-	10281943	10292365	29.243032	28.646963	42.448589
FBgn0032209	-	2L	-	10292679	10295385	2.391304	2.342561	3.471168
FBgn0032210	-	2L	-	10295859	10299847	17.579487	19.277672	28.565329
FBgn0266303	-	2L	+	10297730	10298413	0.000000	0.000000	0.000000
FBgn0032211	-	2L	-	10299977	10302018	0.000000	0.000000	0.000000
FBgn0005322	-	2L	-	10302173	10303947	24.089586	27.944357	41.407478
FBgn0032213	-	2L	-	10304069	10306594	16.760885	16.419243	24.329758
FBgn0032214	-	2L	+	10306922	10308045	85.136917	83.401543	123.583015
FBgn0027491	-	2L	-	10308131	10310956	1.117647	1.094866	1.622354
FBgn0267365	-	2L	-	10311050	10312099	17.298077	16.945484	25.109533
FBgn0032216	-	2L	-	10312265	10314396	32.595589	31.931183	47.315090
FBgn0032217	-	2L	+	10314792	10317569	3.894711	3.815324	5.653483
FBgn0032218	-	2L	-	10317497	10323102	8.669297	9.929738	14.713720
FBgn0032219	-	2L	+	10322476	10324990	182.738861	204.154327	302.512451
FBgn0011703	-	2L	-	10325026	10327943	2.172294	2.128015	3.153258
FBgn0032221	-	2L	-	10328200	10331116	0.000000	0.000000	0.000000
FBgn0032222	-	2L	+	10331471	10333129	11.695859	11.457458	16.977470
FBgn0032223	-	2L	+	10333734	10339185	2.078969	2.142329	3.174467
FBgn0019932	-	2L	+	10339457	10341503	28.651960	28.067940	41.590599
FBgn0051715	-	2L	+	10341616	10342523	74.894829	73.368225	108.715805
FBgn0032224	-	2L	+	10342594	10344223	1.623288	1.590200	2.356332
FBgn0032225	-	2L	+	10344442	10347706	0.000000	0.000000	0.000000
FBgn0085396	-	2L	-	10347851	10353905	9.806104	15.938734	23.617748
FBgn0032228	-	2L	-	10354743	10356597	0.000000	0.000000	0.000000
FBgn0032229	-	2L	+	10356795	10358078	155.001694	177.951691	263.685822
FBgn0027568	-	2L	-	10358134	10362707	43.262863	42.628498	63.166191
FBgn0003087	-	2L	+	10362989	10364092	32.577709	32.664768	48.402103
FBgn0032230	-	2L	+	10364471	10366410	0.000000	0.000000	0.000000
FBgn0032231	-	2L	+	10366692	10367946	97.106766	95.127411	140.958206
FBgn0041723	-	2L	-	10368025	10373900	0.000000	0.000000	0.000000
FBgn0053303	-	2L	-	10373369	10375757	29.925419	38.868931	57.595325
FBgn0032233	-	2L	+	10376168	10379905	1.078241	1.194192	1.769534
FBgn0032234	-	2L	+	10380103	10382864	3.186370	3.121421	4.625269
FBgn0032235	-	2L	+	10382263	10384723	11.529687	11.294674	16.736258
FBgn0004106	-	2L	-	10384739	10386262	7.500924	7.348031	10.888188
FBgn0032236	-	2L	+	10386662	10387652	29.401308	28.802011	42.678337
FBgn0267821	-	2L	+	10388105	10393228	9.008056	8.824442	13.075910
FBgn0267439	-	2L	-	10392867	10393434	2.857348	2.799106	4.147668
FBgn0262782	-	2L	-	10393774	10396332	74.383240	77.267899	114.494278
FBgn0051716	-	2L	+	10396716	10403206	21.389950	26.258808	38.909863
FBgn0032240	-	2L	-	10403197	10405203	9.407565	9.215808	13.655829
FBgn0067622	-	2L	-	10403197	10405203	0.193081	0.320591	0.475047
FBgn0051718	-	2L	+	10405565	10408197	0.000000	0.000000	0.000000
FBgn0025366	-	2L	+	10408352	10409610	32.651173	32.154575	47.646107
FBgn0003942	-	2L	+	10408352	10410456	1127.833374	1104.844482	1637.139771
FBgn0032242	-	2L	-	10410537	10413463	23.195923	22.723114	33.670727
FBgn0032243	-	2L	+	10414017	10418991	1.951169	1.913385	2.835222
FBgn0032244	-	2L	+	10419190	10420612	3.429453	3.359549	4.978124
FBgn0005683	-	2L	-	10420625	10422780	11.223552	11.243241	16.660046
FBgn0032246	-	2L	+	10423291	10425482	46.841537	47.102482	69.795662
FBgn0262601	-	2L	-	10425483	10426627	28.518042	27.936750	41.396206
FBgn0267330	-	2L	+	10426887	10428632	46.687286	56.343323	83.488594
FBgn0032247	-	2L	+	10428829	10429988	5.856124	5.736757	8.500629
FBgn0032248	-	2L	-	10429920	10430918	111.459244	109.187340	161.791962
FBgn0004915	-	2L	+	10431338	10433116	63.883415	62.581261	92.731857
FBgn0032249	-	2L	-	10432687	10435656	1.563881	1.532004	2.270098
FBgn0032250	-	2L	+	10435995	10437316	29.152754	28.558525	42.317543
FBgn0027052	-	2L	+	10437548	10439240	13.785435	13.504442	20.010656
FBgn0032251	-	2L	+	10439440	10441047	4.023138	3.941133	5.839905
FBgn0266915	-	2L	-	10441820	10442204	2.893507	2.834528	4.200156
FBgn0032252	-	2L	+	10442534	10450080	0.000000	0.000000	0.000000
FBgn0065110	-	2L	-	10450134	10452396	1.594071	1.561579	2.313921
FBgn0032253	-	2L	-	10452677	10457241	8.897167	8.715814	12.914946
FBgn0027611	-	2L	+	10457658	10462472	24.775625	25.782761	38.204460
FBgn0051719	-	2L	-	10463340	10474349	0.000000	0.000000	0.000000
FBgn0032256	-	2L	+	10477073	10482975	0.000000	0.000000	0.000000
FBgn0026431	-	2L	+	10483295	10485857	0.000000	0.000000	0.000000
FBgn0032258	-	2L	-	10485538	10488622	20.025507	19.617323	29.068615
FBgn0032259	-	2L	+	10488694	10490461	15.971851	15.646293	23.184412
FBgn0032260	-	2L	-	10489900	10491454	1.030864	1.009852	1.496381
FBgn0086347	-	2L	-	10491814	10506779	3.339230	3.271165	4.847158
FBgn0265155	-	2L	+	10506301	10507015	5.962527	5.840991	8.655083
FBgn0032261	-	2L	+	10507081	10508032	27.730034	30.783112	45.613899
FBgn0032262	-	2L	-	10507859	10510453	3.160548	3.096126	4.587787
FBgn0267828	-	2L	-	10510672	10517218	9.438695	13.263042	19.652954
FBgn0010398	-	2L	+	10517335	10519269	7.556831	7.402798	10.969341
FBgn0032264	-	2L	+	10527572	10531778	5.405485	7.074340	10.482638
FBgn0032265	-	2L	+	10531821	10533647	3.782640	3.705537	5.490803
FBgn0032266	-	2L	+	10534322	10536587	0.000000	0.000000	0.000000
FBgn0265829	-	2L	-	10542860	10543522	0.000000	0.000000	0.000000
FBgn0051721	-	2L	+	10544883	10628054	0.000000	0.000000	0.000000
FBgn0032268	-	2L	+	10567255	10568012	300.503967	294.378693	436.205414
FBgn0032269	-	2L	-	10575860	10577792	336.970673	330.150909	489.212036
FBgn0250826	-	2L	+	10579753	10580324	119.102615	116.674911	172.886917
FBgn0085190	-	2L	-	10580957	10581702	74.323227	73.753738	109.287041
FBgn0032271	-	2L	-	10629352	10638471	78.742233	88.188896	130.676819
FBgn0266891	-	2L	+	10638562	10639592	0.000000	0.000000	0.000000
FBgn0051872	-	2L	+	10639931	10643539	166.662247	164.292114	243.445297
FBgn0043825	-	2L	+	10643971	10645891	95.272369	93.330406	138.295425
FBgn0265264	-	2L	+	10646415	10650152	123.710938	121.189301	179.576263
FBgn0265791	-	2L	+	10650857	10651454	0.000000	0.000000	0.000000
FBgn0287630	-	2L	+	10651613	10654499	75.306908	73.771904	109.313965
FBgn0267256	-	2L	+	10657627	10658031	0.000000	0.000000	0.000000
FBgn0267254	-	2L	+	10658281	10658559	0.000000	0.000000	0.000000
FBgn0051871	-	2L	+	10662081	10671487	0.000000	0.000000	0.000000
FBgn0040496	-	2L	+	10677198	10679707	77.931465	79.626511	117.989227
FBgn0265069	-	2L	-	10680151	10680480	0.000000	0.000000	0.000000
FBgn0032280	-	2L	+	10681030	10681775	0.000000	0.000000	0.000000
FBgn0032281	-	2L	+	10681902	10682528	0.000000	0.000000	0.000000
FBgn0032282	-	2L	-	10683427	10684409	0.953244	1.427589	2.115377
FBgn0032283	-	2L	-	10686124	10687066	0.556762	0.858639	1.272317
FBgn0032284	-	2L	-	10688734	10689271	0.000000	0.000000	0.000000
FBgn0032285	-	2L	-	10692940	10694103	3.780946	3.703878	5.488344
FBgn0032286	-	2L	-	10695000	10698043	0.032852	0.034554	0.051202
FBgn0265070	-	2L	+	10695058	10698195	0.000000	0.000000	0.000000
FBgn0023496	-	2L	-	10699408	10701544	3.639501	3.565316	5.283025
FBgn0024740	-	2L	-	10701940	10709453	1.340331	1.377940	2.041808
FBgn0032287	-	2L	+	10703621	10704930	4.412282	4.322345	6.404778
FBgn0265580	-	2L	+	10710101	10710733	0.000000	0.000000	0.000000
FBgn0032289	-	2L	+	10724203	10728740	0.000000	0.000000	0.000000
FBgn0032290	-	2L	+	10728978	10730302	55.243649	54.117603	80.190552
FBgn0032291	-	2L	+	10730255	10731356	129.397888	126.760338	187.831329
FBgn0032292	-	2L	-	10731400	10732423	172.005188	168.499161	249.679214
FBgn0032293	-	2L	+	10732653	10733307	49.200764	48.197887	71.418823
FBgn0027868	-	2L	-	10733293	10736071	13.931311	13.647346	20.222406
FBgn0032294	-	2L	-	10736319	10737043	18.209656	17.838482	26.432764
FBgn0032295	-	2L	+	10737345	10740762	6.132326	6.007329	8.901559
FBgn0032296	-	2L	-	10740782	10743935	10.765792	10.546350	15.627403
FBgn0263528	-	2L	+	10741885	10741987	0.000000	0.000000	0.000000
FBgn0032297	-	2L	-	10744075	10756325	9.775176	9.575926	14.189445
FBgn0283551	-	2L	-	10751877	10751938	0.000000	0.000000	0.000000
FBgn0027550	-	2L	+	10761116	10764971	0.000000	0.000000	0.000000
FBgn0015320	-	2L	-	10765010	10768006	91.246666	118.466591	175.541794
FBgn0032298	-	2L	-	10768234	10769952	4.052769	3.970160	5.882917
FBgn0032299	-	2L	+	10770868	10771370	0.000000	0.000000	0.000000
FBgn0051869	-	2L	-	10772038	10801109	1.947927	1.908222	2.827571
FBgn0265793	-	2L	-	10785503	10786173	5.687034	5.571114	8.255182
FBgn0051870	-	2L	+	10790222	10791450	159.296249	386.577667	572.824280
FBgn0265792	-	2L	-	10801595	10802801	0.000000	0.000000	0.000000
FBgn0011676	-	2L	-	10804274	10837511	0.000000	0.000000	0.000000
FBgn0032303	-	2L	+	10819107	10820485	0.000000	0.000000	0.000000
FBgn0032304	-	2L	+	10820705	10821967	0.000000	0.000000	0.000000
FBgn0032305	-	2L	-	10837732	10842597	2.469297	2.418964	3.584381
FBgn0263560	-	2L	-	10840345	10840476	0.000000	0.000000	0.000000
FBgn0260453	-	2L	-	10843014	10845664	62.028728	64.502586	95.578850
FBgn0260454	-	2L	-	10843014	10845664	20.304056	19.890192	29.472952
FBgn0069354	-	2L	-	10845788	10847044	1437.142334	1409.552734	2088.651611
FBgn0004363	-	2L	-	10847227	10850848	202.399933	408.368256	605.113220
FBgn0262599	-	2L	+	10850141	10854604	1.255275	1.229688	1.822132
FBgn0027453	-	2L	-	10854435	10856644	15.655721	15.336606	22.725525
FBgn0024227	-	2L	-	10856797	10858094	25.273035	24.757887	36.685822
FBgn0027363	-	2L	+	10858536	10862006	6.522425	6.389477	9.467819
FBgn0264351	-	2L	-	10862194	10864697	64.700569	63.381756	93.918022
FBgn0032311	-	2L	+	10870167	10870722	0.302158	0.295999	0.438606
FBgn0267009	-	2L	+	10870867	10871133	0.000000	0.000000	0.000000
FBgn0267010	-	2L	+	10872014	10872384	0.000000	0.000000	0.000000
FBgn0265683	-	2L	+	10886454	10887199	5.753731	5.636451	8.351998
FBgn0032312	-	2L	-	10887645	10888927	17.941559	23.015678	34.104248
FBgn0265684	-	2L	-	10894644	10895344	1.388017	1.359725	2.014817
FBgn0032313	-	2L	-	10900501	10901785	17.287226	16.934855	25.093784
FBgn0267288	-	2L	-	10903731	10903959	0.000000	0.000000	0.000000
FBgn0032314	-	2L	-	10906270	10908893	28.392260	27.813532	41.213623
FBgn0032315	-	2L	-	10910051	10910648	124.451508	165.401871	245.089706
FBgn0261871	-	2L	-	10917015	10964153	0.000000	0.000000	0.000000
FBgn0032318	-	2L	+	10936662	10937931	6.817481	9.972911	14.777693
FBgn0265685	-	2L	-	10942358	10942949	5.701014	5.584808	8.275476
FBgn0265686	-	2L	-	10943272	10943622	12.353276	12.101476	17.931763
FBgn0053129	-	2L	-	10964905	10970275	48.614025	61.718304	91.453148
FBgn0032321	-	2L	+	10970443	10972093	4.181319	4.256276	6.306878
FBgn0032322	-	2L	+	10972280	10973408	5.944719	7.950474	11.780879
FBgn0000018	-	2L	-	10973443	10975293	3.136566	3.072633	4.552975
FBgn0010612	-	2L	-	10975522	10976399	73.045624	102.492439	151.871582
FBgn0041781	-	2L	+	10976772	10982395	3.645103	4.530413	6.713089
FBgn0004872	-	2L	-	10982205	10987420	0.000000	0.000000	0.000000
FBgn0026148	-	2L	+	10987806	10989241	6.356452	6.226886	9.226895
FBgn0026147	-	2L	+	10989401	10997897	29.018774	53.096340	78.677261
FBgn0000146	-	2L	-	10997819	11001476	3.843605	4.018498	5.954543
FBgn0040096	-	2L	+	11002072	11002738	0.000000	0.000000	0.000000
FBgn0015756	-	2L	-	11002758	11004189	379.743469	442.614868	655.859253
FBgn0021761	-	2L	+	11004820	11010921	1.170007	1.146158	1.698358
FBgn0032329	-	2L	-	11009821	11011086	2.867405	2.808958	4.162266
FBgn0267425	-	2L	-	11011162	11012135	5.114138	5.009895	7.423578
FBgn0250837	-	2L	+	11011312	11012135	11.372368	11.282067	16.717577
FBgn0032330	-	2L	-	11013206	11066998	2.169376	2.413309	3.576001
FBgn0023415	-	2L	+	11015620	11016571	473.252808	463.815430	687.273926
FBgn0032331	-	2L	+	11016995	11018778	0.685315	0.671346	0.994789
FBgn0040967	-	2L	+	11034795	11035308	45.605057	44.675476	66.199364
FBgn0275432	-	2L	-	11070785	11071466	1.224340	1.199384	1.777227
FBgn0032335	-	2L	+	11071027	11071532	0.000000	0.000000	0.000000
FBgn0267289	-	2L	-	11074471	11074898	0.000000	0.000000	0.000000
FBgn0263971	-	2L	+	11075513	11075962	0.000000	0.000000	0.000000
FBgn0032336	-	2L	-	11076165	11081399	0.898502	0.880188	1.304247
FBgn0032337	-	2L	-	11083459	11085229	0.000000	0.000000	0.000000
FBgn0032338	-	2L	+	11086721	11090973	17.882603	19.616770	29.067799
FBgn0032339	-	2L	+	11091444	11095096	12.755772	12.664817	18.766512
FBgn0283682	-	2L	-	11095150	11100888	1.583333	1.551059	2.298334
FBgn0032341	-	2L	-	11100963	11106645	5.381743	5.272046	7.812028
FBgn0261983	-	2L	+	11106943	11110851	2.096615	2.053879	3.043404
FBgn0032343	-	2L	-	11110557	11113061	0.000000	0.000000	0.000000
FBgn0041246	-	2L	+	11114014	11115823	0.000000	0.000000	0.000000
FBgn0027582	-	2L	-	11115635	11120319	40.930668	40.096367	59.414120
FBgn0032345	-	2L	-	11120642	11121714	64.161598	62.853775	93.135666
FBgn0032346	-	2L	-	11122574	11123567	19.968084	19.561069	28.985262
FBgn0262647	-	2L	+	11123777	11129335	15.764682	15.443346	22.883690
FBgn0028700	-	2L	-	11128932	11130645	1.515619	1.655868	2.453637
FBgn0032348	-	2L	+	11130737	11136003	3.470612	3.399869	5.037869
FBgn0040211	-	2L	+	11136393	11138565	0.000000	0.000000	0.000000
FBgn0010197	-	2L	-	11138759	11149101	0.000000	0.000000	0.000000
FBgn0051867	-	2L	-	11144579	11145417	38.791420	44.241169	65.555817
FBgn0032350	-	2L	-	11151506	11155721	14.187695	13.898502	20.594568
FBgn0287724	-	2L	-	11156118	11203544	0.034714	0.049083	0.072730
FBgn0014076	-	2L	-	11171167	11171665	0.000000	0.000000	0.000000
FBgn0032354	-	2L	+	11179032	11180430	1.913510	1.874506	2.777612
FBgn0264441	-	2L	-	11205528	11206092	2.831858	2.774135	4.110667
FBgn0264442	-	2L	+	11210678	11261080	12.256495	17.846041	26.443962
FBgn0086035	-	2L	+	11234835	11234912	0.000000	0.000000	0.000000
FBgn0040232	-	2L	-	11261026	11269002	10.520476	10.306035	15.271308
FBgn0040233	-	2L	+	11269780	11277846	6.297887	7.017509	10.398426
FBgn0052831	-	2L	+	11278021	11279982	4.408013	5.350899	7.928873
FBgn0265071	-	2L	-	11280057	11280577	20.717047	20.294764	30.072441
FBgn0032358	-	2L	+	11280298	11281920	2.658622	2.604430	3.859201
FBgn0020270	-	2L	+	11282090	11284335	1.692002	1.657513	2.456075
FBgn0283678	-	2L	-	11284327	11285706	0.000000	0.000000	0.000000
FBgn0263874	-	2L	+	11307753	11308038	6.013986	5.891401	8.729779
FBgn0265794	-	2L	+	11318944	11319259	0.000000	0.000000	0.000000
FBgn0265795	-	2L	-	11331889	11332736	0.000000	0.000000	0.000000
